location_id,month_end,line_item_key,amount
L10,2023-11-30,rev_tea,3774.05
L10,2023-11-30,rev_pastries,8891.19
L10,2023-11-30,rev_sandwiches,7084.68
L10,2023-11-30,rev_breakfast,4478.65
L10,2023-11-30,rev_snacks,2505.63
L10,2023-11-30,rev_whole_bean,3299.65
L10,2023-11-30,rev_brew_equipment,1497.26
L10,2023-11-30,rev_merchandise,901.94
L10,2023-11-30,rev_gift_cards,1759.65
L10,2023-11-30,rev_catering,2403.49
L10,2023-11-30,rev_wholesale,1868.12
L10,2023-11-30,exp_coffee_beans,-10185.39
L10,2023-11-30,exp_dairy,-6083.12
L10,2023-11-30,exp_syrups,-2104.69
L10,2023-11-30,exp_food_ingredients,-4367.06
L10,2023-11-30,exp_packaging,-2261.24
L10,2023-11-30,exp_retail_cogs,-1533.92
L10,2023-11-30,exp_barista_wages,-16367.72
L10,2023-11-30,exp_shift_lead_wages,-4772.02
L10,2023-11-30,exp_store_manager_salary,-6431.57
L10,2023-11-30,exp_payroll_taxes,-2803.77
L10,2023-11-30,exp_employee_benefits,-2312.56
L10,2023-11-30,exp_overtime,-1313.95
L10,2023-11-30,exp_rent,-7726.98
L10,2023-11-30,exp_utilities,-1580.08
L10,2023-11-30,exp_property_insurance,-669.97
L10,2023-11-30,exp_cam,-893.47
L10,2023-11-30,exp_property_tax,-1065.95
L10,2023-11-30,exp_marketing,-1973.48
L10,2023-11-30,exp_pos_software,-626.42
L10,2023-11-30,exp_equipment_maintenance,-1088.72
L10,2023-11-30,exp_cleaning,-714.16
L10,2023-11-30,exp_cc_fees,-1640.16
L10,2023-11-30,exp_office_supplies,-390.33
L10,2023-11-30,exp_waste_removal,-345.55
L10,2023-11-30,exp_corporate_overhead,-2250.54
L10,2023-11-30,exp_training,-471.98
L10,2023-11-30,exp_general_liability_ins,-373.15
L10,2023-11-30,exp_bank_fees,-227.43
L10,2023-11-30,exp_depreciation,-1269.69
L10,2023-11-30,exp_professional_fees,-695.17
L10,2023-12-31,rev_drip_coffee,18168.21
L10,2023-12-31,rev_espresso_drinks,26757.73
L10,2023-12-31,rev_cold_brew,11474.68
L10,2023-12-31,rev_specialty_seasonal,10256.35
L10,2023-12-31,rev_tea,4161.2
L10,2023-12-31,rev_pastries,9914.28
L10,2023-12-31,rev_sandwiches,8350.78
L10,2023-12-31,rev_breakfast,4702.37
L10,2023-12-31,rev_snacks,2526.77
L10,2023-12-31,rev_whole_bean,3828.51
L10,2023-12-31,rev_brew_equipment,1625.81
L10,2023-12-31,rev_merchandise,1087.36
L10,2023-12-31,rev_gift_cards,1907.11
L10,2023-12-31,rev_catering,2578.29
L10,2023-12-31,rev_wholesale,2238.69
L10,2023-12-31,exp_coffee_beans,-11443.77
L10,2023-12-31,exp_dairy,-7178.02
L10,2023-12-31,exp_syrups,-2386.78
L10,2023-12-31,exp_food_ingredients,-5619.13
L10,2023-12-31,exp_packaging,-2437.66
L10,2023-12-31,exp_retail_cogs,-1670.17
L10,2023-12-31,exp_barista_wages,-17246.01
L10,2023-12-31,exp_shift_lead_wages,-5628.67
L10,2023-12-31,exp_store_manager_salary,-6602.86
L10,2023-12-31,exp_payroll_taxes,-3046.86
L10,2023-12-31,exp_employee_benefits,-1945.02
L10,2023-12-31,exp_overtime,-1409.51
L10,2023-12-31,exp_rent,-7821.15
L10,2023-12-31,exp_utilities,-1544.43
L10,2023-12-31,exp_property_insurance,-656.79
L10,2023-12-31,exp_cam,-899.47
L10,2023-12-31,exp_property_tax,-1103.99
L10,2023-12-31,exp_marketing,-1971.98
L10,2023-12-31,exp_pos_software,-644.11
L10,2023-12-31,exp_equipment_maintenance,-806.87
L10,2023-12-31,exp_cleaning,-687.25
L10,2023-12-31,exp_cc_fees,-1377.6
L10,2023-12-31,exp_office_supplies,-360.63
L10,2023-12-31,exp_waste_removal,-465.46
L10,2023-12-31,exp_corporate_overhead,-2093.71
L10,2023-12-31,exp_training,-483.16
L10,2023-12-31,exp_general_liability_ins,-435.91
L10,2023-12-31,exp_bank_fees,-199.67
L10,2023-12-31,exp_depreciation,-1400.1
L10,2023-12-31,exp_professional_fees,-609.22
L10,2024-01-31,rev_drip_coffee,14018.64
L10,2024-01-31,rev_espresso_drinks,20940.15
L10,2024-01-31,rev_cold_brew,9798.28
L10,2024-01-31,rev_specialty_seasonal,7521.42
L10,2024-01-31,rev_tea,3470.42
L10,2024-01-31,rev_pastries,7802.19
L10,2024-01-31,rev_sandwiches,7127.49
L10,2024-01-31,rev_breakfast,3719.67
L10,2024-01-31,rev_snacks,1986.21
L10,2024-01-31,rev_whole_bean,2624.11
L10,2024-01-31,rev_brew_equipment,1172.99
L10,2024-01-31,rev_merchandise,827.73
L10,2024-01-31,rev_gift_cards,1569.86
L10,2024-01-31,rev_catering,2232.73
L10,2024-01-31,rev_wholesale,1589.66
L10,2024-01-31,exp_coffee_beans,-8403.45
L10,2024-01-31,exp_dairy,-4916.28
L10,2024-01-31,exp_syrups,-1683.63
L10,2024-01-31,exp_food_ingredients,-4080.08
L10,2024-01-31,exp_packaging,-1956.76
L10,2024-01-31,exp_retail_cogs,-1382.52
L10,2024-01-31,exp_barista_wages,-15488.46
L10,2024-01-31,exp_shift_lead_wages,-4875.93
L10,2024-01-31,exp_store_manager_salary,-5768.17
L10,2024-01-31,exp_payroll_taxes,-2369.57
L10,2024-01-31,exp_employee_benefits,-2123.65
L10,2024-01-31,exp_overtime,-1169.23
L10,2024-01-31,exp_rent,-7701.5
L10,2024-01-31,exp_utilities,-1601.11
L10,2024-01-31,exp_property_insurance,-651.88
L10,2024-01-31,exp_cam,-915.82
L10,2024-01-31,exp_property_tax,-1072.71
L10,2024-01-31,exp_marketing,-2030.4
L10,2024-01-31,exp_pos_software,-618.97
L10,2024-01-31,exp_equipment_maintenance,-898.33
L10,2024-01-31,exp_cleaning,-659.8
L10,2024-01-31,exp_cc_fees,-1478.88
L10,2024-01-31,exp_office_supplies,-279.69
L10,2024-01-31,exp_waste_removal,-436.04
L10,2024-01-31,exp_corporate_overhead,-2864.0
L10,2024-01-31,exp_training,-434.15
L10,2024-01-31,exp_general_liability_ins,-432.65
L10,2024-01-31,exp_bank_fees,-224.89
L10,2024-01-31,exp_depreciation,-1338.5
L10,2024-01-31,exp_professional_fees,-690.65
L10,2024-02-29,rev_drip_coffee,12921.06
L10,2024-02-29,rev_espresso_drinks,17990.42
L10,2024-02-29,rev_cold_brew,8645.43
L10,2024-02-29,rev_specialty_seasonal,6537.61
L10,2024-02-29,rev_tea,2775.19
L10,2024-02-29,rev_pastries,7345.97
L10,2024-02-29,rev_sandwiches,6790.18
L10,2024-02-29,rev_breakfast,4097.89
L10,2024-02-29,rev_snacks,2139.24
L10,2024-02-29,rev_whole_bean,2282.43
L10,2024-02-29,rev_brew_equipment,1193.89
L10,2024-02-29,rev_merchandise,894.26
L10,2024-02-29,rev_gift_cards,1624.12
L10,2024-02-29,rev_catering,2191.99
L10,2024-02-29,rev_wholesale,1586.59
L10,2024-02-29,exp_coffee_beans,-7694.81
L10,2024-02-29,exp_dairy,-4822.38
L10,2024-02-29,exp_syrups,-1701.48
L10,2024-02-29,exp_food_ingredients,-4149.06
L10,2024-02-29,exp_packaging,-1900.59
L10,2024-02-29,exp_retail_cogs,-1343.4
L10,2024-02-29,exp_barista_wages,-15084.11
L10,2024-02-29,exp_shift_lead_wages,-4769.19
L10,2024-02-29,exp_store_manager_salary,-5720.11
L10,2024-02-29,exp_payroll_taxes,-2363.87
L10,2024-02-29,exp_employee_benefits,-1869.38
L10,2024-02-29,exp_overtime,-1234.39
L10,2024-02-29,exp_rent,-7514.04
L10,2024-02-29,exp_utilities,-1645.85
L10,2024-02-29,exp_property_insurance,-622.68
L10,2024-02-29,exp_cam,-885.95
L10,2024-02-29,exp_property_tax,-1116.93
L10,2024-02-29,exp_marketing,-1792.91
L10,2024-02-29,exp_pos_software,-536.24
L10,2024-02-29,exp_equipment_maintenance,-986.58
L10,2024-02-29,exp_cleaning,-701.89
L10,2024-02-29,exp_cc_fees,-1607.94
L10,2024-02-29,exp_office_supplies,-317.52
L10,2024-02-29,exp_waste_removal,-406.96
L10,2024-02-29,exp_corporate_overhead,-2251.36
L10,2024-02-29,exp_training,-644.03
L10,2024-02-29,exp_general_liability_ins,-466.62
L10,2024-02-29,exp_bank_fees,-201.35
L10,2024-02-29,exp_depreciation,-1271.81
L10,2024-02-29,exp_professional_fees,-750.73
L10,2024-03-31,rev_drip_coffee,12219.26
L10,2024-03-31,rev_espresso_drinks,20953.22
L10,2024-03-31,rev_cold_brew,9322.91
L10,2024-03-31,rev_specialty_seasonal,5328.53
L10,2024-03-31,rev_tea,3081.53
L10,2024-03-31,rev_pastries,7558.02
L10,2024-03-31,rev_sandwiches,6229.42
L10,2024-03-31,rev_breakfast,4059.1
L10,2024-03-31,rev_snacks,2539.31
L10,2024-03-31,rev_whole_bean,3047.67
L10,2024-03-31,rev_brew_equipment,1199.95
L10,2024-03-31,rev_merchandise,813.76
L10,2024-03-31,rev_gift_cards,1516.38
L10,2024-03-31,rev_catering,2073.62
L10,2024-03-31,rev_wholesale,1767.02
L10,2024-03-31,exp_coffee_beans,-9026.34
L10,2024-03-31,exp_dairy,-5667.95
L10,2024-03-31,exp_syrups,-1835.12
L10,2024-03-31,exp_food_ingredients,-3914.63
L10,2024-03-31,exp_packaging,-2145.7
L10,2024-03-31,exp_retail_cogs,-1540.56
L10,2024-03-31,exp_barista_wages,-15740.5
L10,2024-03-31,exp_shift_lead_wages,-4743.23
L10,2024-03-31,exp_store_manager_salary,-5911.54
L10,2024-03-31,exp_payroll_taxes,-2522.23
L10,2024-03-31,exp_employee_benefits,-1808.82
L10,2024-03-31,exp_overtime,-1218.9
L10,2024-03-31,exp_rent,-7907.67
L10,2024-03-31,exp_utilities,-1639.58
L10,2024-03-31,exp_property_insurance,-637.96
L10,2024-03-31,exp_cam,-900.48
L10,2024-03-31,exp_property_tax,-1101.06
L10,2024-03-31,exp_marketing,-1808.16
L10,2024-03-31,exp_pos_software,-624.63
L10,2024-03-31,exp_equipment_maintenance,-949.74
L10,2024-03-31,exp_cleaning,-711.98
L10,2024-03-31,exp_cc_fees,-1765.18
L10,2024-03-31,exp_office_supplies,-379.98
L10,2024-03-31,exp_waste_removal,-377.49
L10,2024-03-31,exp_corporate_overhead,-2349.28
L10,2024-03-31,exp_training,-496.05
L10,2024-03-31,exp_general_liability_ins,-451.05
L10,2024-03-31,exp_bank_fees,-175.36
L10,2024-03-31,exp_depreciation,-1347.9
L10,2024-03-31,exp_professional_fees,-668.01
L10,2024-04-30,rev_drip_coffee,14619.81
L10,2024-04-30,rev_espresso_drinks,21424.17
L10,2024-04-30,rev_cold_brew,10340.04
L10,2024-04-30,rev_specialty_seasonal,7044.33
L10,2024-04-30,rev_tea,3354.6
L10,2024-04-30,rev_pastries,7031.82
L10,2024-04-30,rev_sandwiches,6993.45
L10,2024-04-30,rev_breakfast,4816.55
L10,2024-04-30,rev_snacks,2130.06
L10,2024-04-30,rev_whole_bean,3329.49
L10,2024-04-30,rev_brew_equipment,1561.7
L10,2024-04-30,rev_merchandise,744.95
L10,2024-04-30,rev_gift_cards,1687.1
L10,2024-04-30,rev_catering,2354.47
L10,2024-04-30,rev_wholesale,1798.37
L10,2024-04-30,exp_coffee_beans,-9052.88
L10,2024-04-30,exp_dairy,-5328.96
L10,2024-04-30,exp_syrups,-1900.32
L10,2024-04-30,exp_food_ingredients,-4306.52
L10,2024-04-30,exp_packaging,-2083.04
L10,2024-04-30,exp_retail_cogs,-1499.04
L10,2024-04-30,exp_barista_wages,-17020.47
L10,2024-04-30,exp_shift_lead_wages,-4567.54
L10,2024-04-30,exp_store_manager_salary,-5219.42
L10,2024-04-30,exp_payroll_taxes,-2803.34
L10,2024-04-30,exp_employee_benefits,-2087.04
L10,2024-04-30,exp_overtime,-1178.39
L10,2024-04-30,exp_rent,-7751.75
L10,2024-04-30,exp_utilities,-1600.32
L10,2024-04-30,exp_property_insurance,-640.63
L10,2024-04-30,exp_cam,-905.5
L10,2024-04-30,exp_property_tax,-1074.55
L10,2024-04-30,exp_marketing,-1738.74
L10,2024-04-30,exp_pos_software,-480.77
L10,2024-04-30,exp_equipment_maintenance,-1057.15
L10,2024-04-30,exp_cleaning,-684.94
L10,2024-04-30,exp_cc_fees,-1753.58
L10,2024-04-30,exp_office_supplies,-354.79
L10,2024-04-30,exp_waste_removal,-430.82
L10,2024-04-30,exp_corporate_overhead,-2388.61
L10,2024-04-30,exp_training,-538.04
L10,2024-04-30,exp_general_liability_ins,-432.14
L10,2024-04-30,exp_bank_fees,-184.67
L10,2024-04-30,exp_depreciation,-1331.04
L10,2024-04-30,exp_professional_fees,-594.13
L10,2024-05-31,rev_drip_coffee,17316.22
L10,2024-05-31,rev_espresso_drinks,23187.12
L10,2024-05-31,rev_cold_brew,9903.22
L10,2024-05-31,rev_specialty_seasonal,6501.88
L10,2024-05-31,rev_tea,3683.5
L10,2024-05-31,rev_pastries,8102.7
L10,2024-05-31,rev_sandwiches,7557.44
L10,2024-05-31,rev_breakfast,4419.24
L10,2024-05-31,rev_snacks,2191.25
L10,2024-05-31,rev_whole_bean,2751.31
L10,2024-05-31,rev_brew_equipment,1455.91
L10,2024-05-31,rev_merchandise,1008.04
L10,2024-05-31,rev_gift_cards,1665.44
L10,2024-05-31,rev_catering,2591.65
L10,2024-05-31,rev_wholesale,1922.32
L10,2024-05-31,exp_coffee_beans,-10489.62
L10,2024-05-31,exp_dairy,-6097.77
L10,2024-05-31,exp_syrups,-2135.3
L10,2024-05-31,exp_food_ingredients,-4314.92
L10,2024-05-31,exp_packaging,-2244.13
L10,2024-05-31,exp_retail_cogs,-1699.5
L10,2024-05-31,exp_barista_wages,-16512.48
L10,2024-05-31,exp_shift_lead_wages,-5206.22
L10,2024-05-31,exp_store_manager_salary,-5467.44
L10,2024-05-31,exp_payroll_taxes,-2981.35
L10,2024-05-31,exp_employee_benefits,-2056.88
L10,2024-05-31,exp_overtime,-1086.29
L10,2024-05-31,exp_rent,-7714.47
L10,2024-05-31,exp_utilities,-1515.64
L10,2024-05-31,exp_property_insurance,-633.37
L10,2024-05-31,exp_cam,-942.3
L10,2024-05-31,exp_property_tax,-1087.3
L10,2024-05-31,exp_marketing,-1536.87
L10,2024-05-31,exp_pos_software,-619.1
L10,2024-05-31,exp_equipment_maintenance,-861.28
L10,2024-05-31,exp_cleaning,-757.5
L10,2024-05-31,exp_cc_fees,-1497.26
L10,2024-05-31,exp_office_supplies,-347.82
L10,2024-05-31,exp_waste_removal,-361.53
L10,2024-05-31,exp_corporate_overhead,-3011.76
L10,2024-05-31,exp_training,-544.02
L10,2024-05-31,exp_general_liability_ins,-471.14
L10,2024-05-31,exp_bank_fees,-203.04
L10,2024-05-31,exp_depreciation,-1270.2
L10,2024-05-31,exp_professional_fees,-588.95
L10,2024-06-30,rev_drip_coffee,15534.18
L10,2024-06-30,rev_espresso_drinks,27236.32
L10,2024-06-30,rev_cold_brew,14458.95
L10,2024-06-30,rev_specialty_seasonal,5881.65
L10,2024-06-30,rev_tea,3525.07
L10,2024-06-30,rev_pastries,9335.12
L10,2024-06-30,rev_sandwiches,7730.49
L10,2024-06-30,rev_breakfast,4637.82
L10,2024-06-30,rev_snacks,2876.04
L10,2024-06-30,rev_whole_bean,3324.29
L10,2024-06-30,rev_brew_equipment,1681.81
L10,2024-06-30,rev_merchandise,974.11
L10,2024-06-30,rev_gift_cards,1913.79
L10,2024-06-30,rev_catering,2436.86
L10,2024-06-30,rev_wholesale,2018.42
L10,2024-06-30,exp_coffee_beans,-10907.56
L10,2024-06-30,exp_dairy,-6380.09
L10,2024-06-30,exp_syrups,-2146.01
L10,2024-06-30,exp_food_ingredients,-4781.79
L10,2024-06-30,exp_packaging,-2582.93
L10,2024-06-30,exp_retail_cogs,-1758.69
L10,2024-06-30,exp_barista_wages,-16359.92
L10,2024-06-30,exp_shift_lead_wages,-4991.99
L10,2024-06-30,exp_store_manager_salary,-6528.05
L10,2024-06-30,exp_payroll_taxes,-2775.93
L10,2024-06-30,exp_employee_benefits,-2204.83
L10,2024-06-30,exp_overtime,-1281.16
L10,2024-06-30,exp_rent,-7821.52
L10,2024-06-30,exp_utilities,-1591.84
L10,2024-06-30,exp_property_insurance,-663.0
L10,2024-06-30,exp_cam,-919.0
L10,2024-06-30,exp_property_tax,-1107.29
L10,2024-06-30,exp_marketing,-2039.32
L10,2024-06-30,exp_pos_software,-618.06
L10,2024-06-30,exp_equipment_maintenance,-1011.55
L10,2024-06-30,exp_cleaning,-767.25
L10,2024-06-30,exp_cc_fees,-1810.92
L10,2024-06-30,exp_office_supplies,-369.67
L10,2024-06-30,exp_waste_removal,-434.15
L10,2024-06-30,exp_corporate_overhead,-2858.32
L10,2024-06-30,exp_training,-489.98
L10,2024-06-30,exp_general_liability_ins,-470.67
L10,2024-06-30,exp_bank_fees,-204.68
L10,2024-06-30,exp_depreciation,-1295.15
L10,2024-06-30,exp_professional_fees,-510.68
L10,2024-07-31,rev_drip_coffee,18896.47
L10,2024-07-31,rev_espresso_drinks,22631.66
L10,2024-07-31,rev_cold_brew,15743.96
L10,2024-07-31,rev_specialty_seasonal,6451.23
L10,2024-07-31,rev_tea,4190.06
L10,2024-07-31,rev_pastries,8362.29
L10,2024-07-31,rev_sandwiches,7364.88
L10,2024-07-31,rev_breakfast,4888.53
L10,2024-07-31,rev_snacks,2548.98
L10,2024-07-31,rev_whole_bean,3472.44
L10,2024-07-31,rev_brew_equipment,1666.29
L10,2024-07-31,rev_merchandise,1124.29
L10,2024-07-31,rev_gift_cards,1755.52
L10,2024-07-31,rev_catering,2378.14
L10,2024-07-31,rev_wholesale,2117.3
L10,2024-07-31,exp_coffee_beans,-11048.63
L10,2024-07-31,exp_dairy,-6776.65
L10,2024-07-31,exp_syrups,-2102.86
L10,2024-07-31,exp_food_ingredients,-4948.51
L10,2024-07-31,exp_packaging,-2600.13
L10,2024-07-31,exp_retail_cogs,-1927.16
L10,2024-07-31,exp_barista_wages,-15958.82
L10,2024-07-31,exp_shift_lead_wages,-5029.55
L10,2024-07-31,exp_store_manager_salary,-6371.93
L10,2024-07-31,exp_payroll_taxes,-2695.73
L10,2024-07-31,exp_employee_benefits,-2152.76
L10,2024-07-31,exp_overtime,-1307.77
L10,2024-07-31,exp_rent,-8009.78
L10,2024-07-31,exp_utilities,-1551.91
L10,2024-07-31,exp_property_insurance,-666.82
L10,2024-07-31,exp_cam,-886.12
L10,2024-07-31,exp_property_tax,-1103.21
L10,2024-07-31,exp_marketing,-2078.07
L10,2024-07-31,exp_pos_software,-637.63
L10,2024-07-31,exp_equipment_maintenance,-918.08
L10,2024-07-31,exp_cleaning,-747.29
L10,2024-07-31,exp_cc_fees,-1614.99
L10,2024-07-31,exp_office_supplies,-356.31
L10,2024-07-31,exp_waste_removal,-400.01
L10,2024-07-31,exp_corporate_overhead,-2596.33
L10,2024-07-31,exp_training,-445.72
L10,2024-07-31,exp_general_liability_ins,-429.64
L10,2024-07-31,exp_bank_fees,-179.7
L10,2024-07-31,exp_depreciation,-1337.05
L10,2024-07-31,exp_professional_fees,-539.96
L10,2024-08-31,rev_drip_coffee,15382.58
L10,2024-08-31,rev_espresso_drinks,21493.97
L10,2024-08-31,rev_cold_brew,16616.35
L10,2024-08-31,rev_specialty_seasonal,6410.92
L10,2024-08-31,rev_tea,3425.29
L10,2024-08-31,rev_pastries,8704.54
L10,2024-08-31,rev_sandwiches,8794.54
L10,2024-08-31,rev_breakfast,4561.64
L10,2024-08-31,rev_snacks,2574.95
L10,2024-08-31,rev_whole_bean,3840.86
L10,2024-08-31,rev_brew_equipment,1682.7
L10,2024-08-31,rev_merchandise,1045.12
L10,2024-08-31,rev_gift_cards,1713.13
L10,2024-08-31,rev_catering,2560.77
L10,2024-08-31,rev_wholesale,1801.38
L10,2024-08-31,exp_coffee_beans,-9969.89
L10,2024-08-31,exp_dairy,-6472.57
L10,2024-08-31,exp_syrups,-2263.63
L10,2024-08-31,exp_food_ingredients,-4915.04
L10,2024-08-31,exp_packaging,-2122.38
L10,2024-08-31,exp_retail_cogs,-1576.49
L10,2024-08-31,exp_barista_wages,-15931.39
L10,2024-08-31,exp_shift_lead_wages,-5097.67
L10,2024-08-31,exp_store_manager_salary,-5639.38
L10,2024-08-31,exp_payroll_taxes,-2692.65
L10,2024-08-31,exp_employee_benefits,-2441.53
L10,2024-08-31,exp_overtime,-1291.74
L10,2024-08-31,exp_rent,-7803.03
L10,2024-08-31,exp_utilities,-1561.21
L10,2024-08-31,exp_property_insurance,-626.2
L10,2024-08-31,exp_cam,-874.41
L10,2024-08-31,exp_property_tax,-1058.83
L10,2024-08-31,exp_marketing,-1806.31
L10,2024-08-31,exp_pos_software,-641.24
L10,2024-08-31,exp_equipment_maintenance,-854.89
L10,2024-08-31,exp_cleaning,-707.53
L10,2024-08-31,exp_cc_fees,-1884.87
L10,2024-08-31,exp_office_supplies,-404.95
L10,2024-08-31,exp_waste_removal,-439.83
L10,2024-08-31,exp_corporate_overhead,-2348.68
L10,2024-08-31,exp_training,-556.16
L10,2024-08-31,exp_general_liability_ins,-542.72
L10,2024-08-31,exp_bank_fees,-167.18
L10,2024-08-31,exp_depreciation,-1543.92
L10,2024-08-31,exp_professional_fees,-602.74
L10,2024-09-30,rev_drip_coffee,14453.34
L10,2024-09-30,rev_espresso_drinks,21247.39
L10,2024-09-30,rev_cold_brew,10466.54
L10,2024-09-30,rev_specialty_seasonal,5882.39
L10,2024-09-30,rev_tea,3459.91
L10,2024-09-30,rev_pastries,8246.83
L10,2024-09-30,rev_sandwiches,7310.95
L10,2024-09-30,rev_breakfast,4399.6
L10,2024-09-30,rev_snacks,2333.03
L10,2024-09-30,rev_whole_bean,3407.34
L10,2024-09-30,rev_brew_equipment,1581.1
L10,2024-09-30,rev_merchandise,1011.92
L10,2024-09-30,rev_gift_cards,1723.16
L10,2024-09-30,rev_catering,2463.05
L10,2024-09-30,rev_wholesale,2005.05
L10,2024-09-30,exp_coffee_beans,-10819.38
L10,2024-09-30,exp_dairy,-5942.07
L10,2024-09-30,exp_syrups,-1961.96
L10,2024-09-30,exp_food_ingredients,-4256.72
L10,2024-09-30,exp_packaging,-2149.71
L10,2024-09-30,exp_retail_cogs,-1530.01
L10,2024-09-30,exp_barista_wages,-16521.98
L10,2024-09-30,exp_shift_lead_wages,-4762.48
L10,2024-09-30,exp_store_manager_salary,-6305.38
L10,2024-09-30,exp_payroll_taxes,-2417.93
L10,2024-09-30,exp_employee_benefits,-1921.89
L10,2024-09-30,exp_overtime,-1207.61
L10,2024-09-30,exp_rent,-7638.11
L10,2024-09-30,exp_utilities,-1553.54
L10,2024-09-30,exp_property_insurance,-639.17
L10,2024-09-30,exp_cam,-882.77
L10,2024-09-30,exp_property_tax,-1095.85
L10,2024-09-30,exp_marketing,-1681.61
L10,2024-09-30,exp_pos_software,-584.24
L10,2024-09-30,exp_equipment_maintenance,-945.77
L10,2024-09-30,exp_cleaning,-767.94
L10,2024-09-30,exp_cc_fees,-1885.16
L10,2024-09-30,exp_office_supplies,-343.65
L10,2024-09-30,exp_waste_removal,-417.58
L10,2024-09-30,exp_corporate_overhead,-2346.68
L10,2024-09-30,exp_training,-542.86
L10,2024-09-30,exp_general_liability_ins,-496.75
L10,2024-09-30,exp_bank_fees,-236.9
L10,2024-09-30,exp_depreciation,-1090.68
L10,2024-09-30,exp_professional_fees,-622.51
L10,2024-10-31,rev_drip_coffee,15205.18
L10,2024-10-31,rev_espresso_drinks,21394.45
L10,2024-10-31,rev_cold_brew,9253.39
L10,2024-10-31,rev_specialty_seasonal,5671.79
L10,2024-10-31,rev_tea,3695.07
L10,2024-10-31,rev_pastries,7289.23
L10,2024-10-31,rev_sandwiches,6055.44
L10,2024-10-31,rev_breakfast,4472.65
L10,2024-10-31,rev_snacks,2434.36
L10,2024-10-31,rev_whole_bean,3135.55
L10,2024-10-31,rev_brew_equipment,1324.73
L10,2024-10-31,rev_merchandise,910.5
L10,2024-10-31,rev_gift_cards,1792.34
L10,2024-10-31,rev_catering,1955.91
L10,2024-10-31,rev_wholesale,1607.75
L10,2024-10-31,exp_coffee_beans,-9061.62
L10,2024-10-31,exp_dairy,-5483.82
L10,2024-10-31,exp_syrups,-1884.12
L10,2024-10-31,exp_food_ingredients,-4513.11
L10,2024-10-31,exp_packaging,-2251.7
L10,2024-10-31,exp_retail_cogs,-1546.58
L10,2024-10-31,exp_barista_wages,-16419.65
L10,2024-10-31,exp_shift_lead_wages,-5006.94
L10,2024-10-31,exp_store_manager_salary,-5834.71
L10,2024-10-31,exp_payroll_taxes,-2411.18
L10,2024-10-31,exp_employee_benefits,-1981.13
L10,2024-10-31,exp_overtime,-1108.7
L10,2024-10-31,exp_rent,-7745.96
L10,2024-10-31,exp_utilities,-1601.05
L10,2024-10-31,exp_property_insurance,-628.65
L10,2024-10-31,exp_cam,-897.73
L10,2024-10-31,exp_property_tax,-1076.45
L10,2024-10-31,exp_marketing,-1601.16
L10,2024-10-31,exp_pos_software,-578.92
L10,2024-10-31,exp_equipment_maintenance,-840.21
L10,2024-10-31,exp_cleaning,-739.52
L10,2024-10-31,exp_cc_fees,-1615.84
L10,2024-10-31,exp_office_supplies,-366.26
L10,2024-10-31,exp_waste_removal,-390.26
L10,2024-10-31,exp_corporate_overhead,-2293.49
L10,2024-10-31,exp_training,-614.96
L10,2024-10-31,exp_general_liability_ins,-400.5
L10,2024-10-31,exp_bank_fees,-236.03
L10,2024-10-31,exp_depreciation,-1567.11
L10,2024-10-31,exp_professional_fees,-686.28
L10,2024-11-30,rev_drip_coffee,15565.09
L10,2024-11-30,rev_espresso_drinks,25797.86
L10,2024-11-30,rev_cold_brew,10527.38
L10,2024-11-30,rev_specialty_seasonal,9352.73
L10,2024-11-30,rev_tea,3632.41
L10,2024-11-30,rev_pastries,7997.55
L10,2024-11-30,rev_sandwiches,7031.82
L10,2024-11-30,rev_breakfast,4922.12
L10,2024-11-30,rev_snacks,2379.07
L10,2024-11-30,rev_whole_bean,3409.97
L10,2024-11-30,rev_brew_equipment,1365.35
L10,2024-11-30,rev_merchandise,994.79
L10,2024-11-30,rev_gift_cards,1601.03
L10,2024-11-30,rev_catering,2196.65
L10,2024-11-30,rev_wholesale,1967.34
L10,2024-11-30,exp_coffee_beans,-10637.65
L10,2024-11-30,exp_dairy,-6061.02
L10,2024-11-30,exp_syrups,-2139.75
L10,2024-11-30,exp_food_ingredients,-4691.7
L10,2024-11-30,exp_packaging,-2267.57
L10,2024-11-30,exp_retail_cogs,-1712.5
L10,2024-11-30,exp_barista_wages,-15907.56
L10,2024-11-30,exp_shift_lead_wages,-5361.52
L10,2024-11-30,exp_store_manager_salary,-6491.89
L10,2024-11-30,exp_payroll_taxes,-2572.48
L10,2024-11-30,exp_employee_benefits,-2097.06
L10,2024-11-30,exp_overtime,-1209.48
L10,2024-11-30,exp_rent,-7541.09
L10,2024-11-30,exp_utilities,-1578.69
L10,2024-11-30,exp_property_insurance,-664.27
L10,2024-11-30,exp_cam,-877.68
L10,2024-11-30,exp_property_tax,-1124.67
L10,2024-11-30,exp_marketing,-1715.14
L10,2024-11-30,exp_pos_software,-748.09
L10,2024-11-30,exp_equipment_maintenance,-881.71
L10,2024-11-30,exp_cleaning,-687.18
L10,2024-11-30,exp_cc_fees,-1493.86
L10,2024-11-30,exp_office_supplies,-315.36
L10,2024-11-30,exp_waste_removal,-463.02
L10,2024-11-30,exp_corporate_overhead,-2503.91
L10,2024-11-30,exp_training,-571.22
L10,2024-11-30,exp_general_liability_ins,-415.2
L10,2024-11-30,exp_bank_fees,-222.86
L10,2024-11-30,exp_depreciation,-1214.02
